"elderly_id","city","request_date","status","needs","request_id"
61,"Auke Bay",2025-02-18,"Pending","Respite care (for family caregivers), Travel companionship, Playing games (cards, board games)","R181"
61,"Auke Bay",2025-02-17,"Pending","Respite care (for family caregivers), Travel companionship, Playing games (cards, board games)","R182"
61,"Auke Bay",2025-03-14,"Completed","Respite care (for family caregivers), Travel companionship, Playing games (cards, board games)","R183"
62,"Sevierville",2025-03-17,"Completed","Medication reminders (non-medical), Pet care, Music and entertainment, Arts and crafts activities, Tech support (computers, phones), Cooking meals, Home maintenance (minor repairs)","R184"
62,"Sevierville",2025-02-26,"Completed","Medication reminders (non-medical), Pet care, Music and entertainment, Arts and crafts activities, Tech support (computers, phones), Cooking meals, Home maintenance (minor repairs)","R185"
62,"Sevierville",2025-03-18,"Pending","Medication reminders (non-medical), Pet care, Music and entertainment, Arts and crafts activities, Tech support (computers, phones), Cooking meals, Home maintenance (minor repairs)","R186"
63,"Osceola",2025-03-11,"Completed","Transportation to appointments, Housekeeping, Home safety assessments, Home maintenance (minor repairs), Housekeeping, Transportation to appointments, Mental wellness support (non-clinical)","R187"
63,"Osceola",2025-03-09,"Completed","Transportation to appointments, Housekeeping, Home safety assessments, Home maintenance (minor repairs), Housekeeping, Transportation to appointments, Mental wellness support (non-clinical)","R188"
63,"Osceola",2025-02-23,"Completed","Transportation to appointments, Housekeeping, Home safety assessments, Home maintenance (minor repairs), Housekeeping, Transportation to appointments, Mental wellness support (non-clinical)","R189"
64,"Cedar Rapids",2025-02-28,"Completed","Home maintenance (minor repairs)","R190"
64,"Cedar Rapids",2025-03-17,"Pending","Home maintenance (minor repairs)","R191"
64,"Cedar Rapids",2025-03-06,"Completed","Home maintenance (minor repairs)","R192"
65,"Manton",2025-03-08,"Completed","Fall prevention assistance, Reading aloud (books, newspapers), Pet care, Personal care (dressing, bathing - non-medical), Tech support (computers, phones), Volunteer coordination, Social event planning, Arts and crafts activities, Social event planning, Social event planning","R193"
65,"Manton",2025-02-17,"Completed","Fall prevention assistance, Reading aloud (books, newspapers), Pet care, Personal care (dressing, bathing - non-medical), Tech support (computers, phones), Volunteer coordination, Social event planning, Arts and crafts activities, Social event planning, Social event planning","R194"
65,"Manton",2025-02-18,"Completed","Fall prevention assistance, Reading aloud (books, newspapers), Pet care, Personal care (dressing, bathing - non-medical), Tech support (computers, phones), Volunteer coordination, Social event planning, Arts and crafts activities, Social event planning, Social event planning","R195"
66,"Romney",2025-02-17,"Completed","Tech support (computers, phones), Reading aloud (books, newspapers), Volunteer coordination, Cooking meals, Personal care (dressing, bathing - non-medical), Pet care, Fall prevention assistance","R196"
66,"Romney",2025-03-08,"Completed","Tech support (computers, phones), Reading aloud (books, newspapers), Volunteer coordination, Cooking meals, Personal care (dressing, bathing - non-medical), Pet care, Fall prevention assistance","R197"
66,"Romney",2025-03-16,"Completed","Tech support (computers, phones), Reading aloud (books, newspapers), Volunteer coordination, Cooking meals, Personal care (dressing, bathing - non-medical), Pet care, Fall prevention assistance","R198"
67,"Middletown",2025-02-25,"Completed","Fall prevention assistance, Financial management assistance (budgeting), Personal care (dressing, bathing - non-medical)","R199"
67,"Middletown",2025-03-16,"Completed","Fall prevention assistance, Financial management assistance (budgeting), Personal care (dressing, bathing - non-medical)","R200"
67,"Middletown",2025-03-17,"Completed","Fall prevention assistance, Financial management assistance (budgeting), Personal care (dressing, bathing - non-medical)","R201"
68,"Helen",2025-03-15,"Pending","Transportation to appointments, Tech support (computers, phones), Senior center activities, Walking/exercise assistance, Personal care (dressing, bathing - non-medical), Walking/exercise assistance, Playing games (cards, board games), Volunteer coordination","R202"
68,"Helen",2025-03-18,"Completed","Transportation to appointments, Tech support (computers, phones), Senior center activities, Walking/exercise assistance, Personal care (dressing, bathing - non-medical), Walking/exercise assistance, Playing games (cards, board games), Volunteer coordination","R203"
68,"Helen",2025-03-10,"Completed","Transportation to appointments, Tech support (computers, phones), Senior center activities, Walking/exercise assistance, Personal care (dressing, bathing - non-medical), Walking/exercise assistance, Playing games (cards, board games), Volunteer coordination","R204"
69,"Merrill",2025-02-24,"Completed","Mental wellness support (non-clinical), Pet care, Walking/exercise assistance, Arts and crafts activities","R205"
69,"Merrill",2025-02-26,"Pending","Mental wellness support (non-clinical), Pet care, Walking/exercise assistance, Arts and crafts activities","R206"
69,"Merrill",2025-02-17,"Pending","Mental wellness support (non-clinical), Pet care, Walking/exercise assistance, Arts and crafts activities","R207"
70,"Louisville",2025-02-27,"Completed","Music and entertainment, Legal assistance referrals, Playing games (cards, board games), Tech support (computers, phones), Tech support (computers, phones), Walking/exercise assistance","R208"
70,"Louisville",2025-02-19,"Completed","Music and entertainment, Legal assistance referrals, Playing games (cards, board games), Tech support (computers, phones), Tech support (computers, phones), Walking/exercise assistance","R209"
70,"Louisville",2025-03-11,"Completed","Music and entertainment, Legal assistance referrals, Playing games (cards, board games), Tech support (computers, phones), Tech support (computers, phones), Walking/exercise assistance","R210"
71,"Berea",2025-03-09,"Pending","Transportation to appointments, Playing games (cards, board games), Medication reminders (non-medical), Fall prevention assistance","R211"
71,"Berea",2025-02-26,"Completed","Transportation to appointments, Playing games (cards, board games), Medication reminders (non-medical), Fall prevention assistance","R212"
71,"Berea",2025-03-07,"Completed","Transportation to appointments, Playing games (cards, board games), Medication reminders (non-medical), Fall prevention assistance","R213"
72,"Long Lake",2025-03-14,"Completed","Financial management assistance (budgeting)","R214"
72,"Long Lake",2025-02-20,"Completed","Financial management assistance (budgeting)","R215"
72,"Long Lake",2025-03-10,"Completed","Financial management assistance (budgeting)","R216"
73,"Sterling",2025-02-18,"Pending","Tech support (computers, phones), Legal assistance referrals, Legal assistance referrals","R217"
73,"Sterling",2025-03-10,"Completed","Tech support (computers, phones), Legal assistance referrals, Legal assistance referrals","R218"
73,"Sterling",2025-02-21,"Pending","Tech support (computers, phones), Legal assistance referrals, Legal assistance referrals","R219"
74,"Penasco",2025-02-21,"Completed","Cooking meals, Companionship (social activities), Housekeeping, Fall prevention assistance, Home maintenance (minor repairs), Senior center activities, Educational programs, Arts and crafts activities, Accessibility modifications (home)","R220"
74,"Penasco",2025-03-10,"Pending","Cooking meals, Companionship (social activities), Housekeeping, Fall prevention assistance, Home maintenance (minor repairs), Senior center activities, Educational programs, Arts and crafts activities, Accessibility modifications (home)","R221"
74,"Penasco",2025-03-11,"Pending","Cooking meals, Companionship (social activities), Housekeeping, Fall prevention assistance, Home maintenance (minor repairs), Senior center activities, Educational programs, Arts and crafts activities, Accessibility modifications (home)","R222"
75,"Huntington",2025-03-10,"Pending","Senior center activities, Medication reminders (non-medical), Companionship (social activities)","R223"
75,"Huntington",2025-02-22,"Pending","Senior center activities, Medication reminders (non-medical), Companionship (social activities)","R224"
75,"Huntington",2025-02-19,"Pending","Senior center activities, Medication reminders (non-medical), Companionship (social activities)","R225"
76,"Jackson",2025-03-05,"Completed","Social event planning, Tech support (computers, phones), Medication reminders (non-medical), Legal assistance referrals, Playing games (cards, board games)","R226"
